recno,TYCID1,TYCID2,TYCID3,RA_J2000,DE_J2000,pmRA,pmDE,BT,VT,V,BV,HD,HIP,Plx,indexcandidate,hyades
105645,1301,1318,1,5.48652,17.0157,3.6,-4.7,9.162,9.05,9.04,0.095,35986,NULL,0,12616,0
105646,1301,1341,1,5.52042,17.132,5.7,-9,10.57,10.07,10.025,0.425,NULL,NULL,0,12617,0
105647,1301,1348,1,5.49953,16.9837,-0.9,-47,11.072,10.357,10.293,0.608,NULL,NULL,0,12618,0
105648,1301,1359,1,5.53689,17.121,2.9,-2.3,10.174,9.963,9.944,0.179,NULL,NULL,0,12619,0
105649,1301,1380,1,5.51148,17.1223,1.1,-7.4,11.969,10.811,10.707,0.984,NULL,NULL,0,12620,0
105651,1301,1420,1,5.54441,17.1054,3.1,-6.4,12.376,10.53,10.364,1.569,NULL,NULL,0,12622,0
105652,1301,1504,1,5.47417,16.9059,4.8,-15.4,11.995,11.443,11.393,0.469,NULL,NULL,0,12623,0
105653,1301,1511,1,5.54687,16.8809,-4.7,0.6,10.133,9.859,9.834,0.233,NULL,NULL,0,12624,0
105654,1301,1543,1,5.51483,16.8777,4.7,-12.8,11.611,11.052,11.002,0.475,NULL,NULL,0,12625,0
105655,1301,1562,1,5.58517,17.6016,-5.4,6,11.407,10.732,10.671,0.574,NULL,NULL,0,12626,0
105656,1301,1573,1,5.58159,18.6965,0.4,-9.1,10.592,10.253,10.222,0.288,NULL,NULL,0,12627,0
105657,1301,1591,1,5.59554,18.3282,-2.1,-2.1,11.158,10.731,10.693,0.363,NULL,NULL,0,12628,0
105658,1301,1606,1,5.58737,17.5129,4.6,-16,12.042,10.82,10.71,1.039,NULL,NULL,0,12629,0
105659,1301,1614,1,5.56662,17.0951,-1.4,-5.7,11.85,10.974,10.895,0.745,NULL,NULL,0,12630,0
105660,1301,1627,1,5.58306,18.629,-3.5,-8,9.141,8.955,8.938,0.158,36796,NULL,0,12631,0
105661,1301,1655,1,5.59085,17.8457,5.9,-6.5,11.833,11.211,11.155,0.529,NULL,NULL,0,12632,0
105662,1301,1690,1,5.5924,17.7383,16.5,-40.2,11.208,10.401,10.328,0.686,NULL,NULL,0,12633,0
105663,1301,1709,1,5.57038,18.5766,-0.2,-8.6,11.903,10.985,10.902,0.78,NULL,NULL,0,12634,0
105664,1301,1726,1,5.57886,17.5805,11.5,-22.8,12.356,10.297,10.112,1.75,NULL,NULL,0,12635,0
105665,1301,1756,1,5.59248,17.4988,2.6,-12.4,10.918,10.802,10.792,0.099,NULL,NULL,0,12636,0
105666,1301,1774,1,5.56178,16.9081,20.2,-29.3,11.441,10.63,10.557,0.689,NULL,NULL,0,12637,0
105667,1301,1786,1,5.58544,17.7103,11.7,-18.1,11.281,9.718,9.577,1.329,NULL,NULL,0,12638,0
105669,1301,1821,1,5.56713,18.0123,3.2,-91.8,11.727,11.167,11.117,0.476,NULL,NULL,0,12640,0
105670,1301,1831,1,5.56967,18.6802,3.9,-14.3,11.314,10.909,10.873,0.344,NULL,NULL,0,12641,0
105671,1301,1832,1,5.58442,17.3883,4.6,-15.7,10.857,10.349,10.303,0.432,NULL,NULL,0,12642,0
105672,1301,1839,1,5.58662,17.8249,-10.6,-6,11.484,11.585,11.594,-0.086,NULL,NULL,0,12643,0
105673,1301,1840,1,5.59654,17.5037,-0.2,-46.6,11.237,10.448,10.377,0.671,NULL,NULL,0,12644,0
105674,1301,1864,1,5.56987,17.5265,8.8,-14.4,12.365,10.975,10.85,1.182,NULL,NULL,0,12645,0
105677,1301,1938,1,5.5667,18.5985,-21.5,-20.7,11.319,10.758,10.708,0.477,NULL,NULL,0,12648,0
105681,1302,3,1,5.68275,18.4924,-0.5,-8.8,11.702,10.264,10.135,1.222,NULL,NULL,0,12652,0
105682,1302,6,1,5.61401,17.2832,-0.7,-0.2,11.329,10.049,9.934,1.088,NULL,NULL,0,12653,0
105683,1302,19,1,5.69427,18.3916,-2.5,3.8,11.815,10.019,9.857,1.527,NULL,NULL,0,12654,0
105685,1302,59,1,5.72934,17.9128,-0.4,-6.2,9.809,9.42,9.385,0.331,NULL,NULL,0,12656,0
105686,1302,63,1,5.63832,18.6776,1.6,-5.8,10.071,10.002,9.996,0.059,NULL,NULL,0,12657,0
105687,1302,65,1,5.61525,18.2594,4.2,-1.7,11.332,10.843,10.799,0.416,NULL,NULL,0,12658,0
105688,1302,69,1,5.6858,18.6244,-11.7,-16.2,8.529,8.478,8.473,0.043,37673,NULL,0,12659,0
105689,1302,85,1,5.70096,17.9545,-6.4,-2.1,10.75,10.321,10.282,0.365,NULL,NULL,0,12660,0
105690,1302,101,1,5.73042,18.6477,1.6,-7.1,9.163,9.079,9.071,0.071,38064,NULL,0,12661,0
105691,1302,113,1,5.72919,18.709,3.6,-7.7,10.714,10.447,10.423,0.227,NULL,NULL,0,12662,0
105692,1302,119,1,5.6273,18.5643,0.8,-4.1,10.803,10.718,10.71,0.072,NULL,NULL,0,12663,0
105693,1302,140,1,5.72406,16.9728,1.4,-6.3,11.299,9.702,9.558,1.357,NULL,NULL,0,12664,0
105694,1302,151,1,5.66594,18.426,-2.7,-5.5,10.748,9.579,9.474,0.994,NULL,NULL,0,12665,0
105695,1302,170,1,5.61587,16.9082,0.2,-13.1,11.567,9.908,9.759,1.41,245454,NULL,0,12666,0
105696,1302,211,1,5.62152,18.312,-2.3,1.5,11.92,10.046,9.877,1.593,NULL,NULL,0,12667,0
105698,1302,244,1,5.6473,16.9465,5.7,4.4,11.48,9.131,8.92,1.997,245852,NULL,0,12669,0
105699,1302,291,1,5.6342,18.5629,4.9,-6.3,11.692,9.47,9.27,1.889,NULL,NULL,0,12670,0
105700,1302,294,1,5.67795,16.9445,14,-10.5,9.228,9.11,9.099,0.1,246204,NULL,0,12671,0
105701,1302,301,1,5.69021,18.4986,-9.7,-21.2,11.309,10.722,10.669,0.499,NULL,NULL,0,12672,0
105702,1302,337,1,5.72002,17.796,-0.5,-18.6,11.415,10.765,10.707,0.552,NULL,NULL,0,12673,0
105703,1302,339,1,5.61449,17.8462,3.3,-4.7,11.585,10.833,10.765,0.639,NULL,NULL,0,12674,0
105704,1302,342,1,5.63661,16.9845,-15.7,8.1,9.846,9.335,9.289,0.434,245716,NULL,0,12675,0
105706,1302,358,1,5.61988,17.1935,2.3,-9.9,10.682,10.162,10.115,0.442,NULL,NULL,0,12677,0
105708,1302,380,1,5.61069,17.0548,-2.2,-2.6,11.216,10.584,10.527,0.537,NULL,NULL,0,12679,0
105709,1302,411,1,5.7187,18.5197,-8.6,-12.1,8.924,8.735,8.718,0.161,37968,NULL,0,12680,0
105710,1302,419,1,5.66233,18.3835,-2.3,-9.3,11.028,9.773,9.66,1.067,NULL,NULL,0,12681,0
105711,1302,438,1,5.69392,17.0785,-7.9,-5.6,10.439,9.951,9.907,0.415,246389,NULL,0,12682,0
105712,1302,464,1,5.67837,17.1906,-11.9,-34.5,10.861,10.245,10.19,0.524,NULL,NULL,0,12683,0
105713,1302,471,1,5.64655,17.7505,-3.6,-7,9.086,9.082,9.082,0.003,NULL,NULL,0,12684,0
105714,1302,499,1,5.67875,17.8985,2.8,-2.2,10.84,10.6,10.578,0.204,NULL,NULL,0,12685,0
105715,1302,501,1,5.64188,18.3451,2.4,-7.6,9.589,9.444,9.431,0.123,NULL,NULL,0,12686,0
105716,1302,502,1,5.63969,17.267,16.5,-21.5,10.943,9.204,9.047,1.478,245737,NULL,0,12687,0
105717,1302,507,1,5.68922,17.9127,21.8,-63.8,10.905,10.314,10.261,0.502,NULL,NULL,0,12688,0
105719,1302,545,1,5.672,17.9459,13.4,-9.7,11.226,10.787,10.747,0.373,NULL,NULL,0,12690,0
105720,1302,559,1,5.70764,18.6616,1.5,-5.7,10.631,9.143,9.009,1.265,246569,NULL,0,12691,0
105721,1302,560,1,5.67384,18.2727,-1,-4,11.246,10.216,10.123,0.876,NULL,NULL,0,12692,0
105722,1302,563,1,5.602,18.5744,3.8,-23.5,10.178,8.863,8.745,1.118,36977,NULL,0,12693,0
105723,1302,588,1,5.60388,17.7121,4.7,-8.9,11.58,10.061,9.924,1.291,NULL,NULL,0,12694,0
105724,1302,606,1,5.71819,18.1105,-3.9,-8.4,11.945,9.959,9.78,1.688,NULL,NULL,0,12695,0
105725,1302,679,1,5.6872,18.4411,28.8,-17.9,10.351,9.819,9.771,0.452,NULL,NULL,0,12696,0
105726,1302,708,1,5.64455,18.1087,31.7,-0.2,11.284,10.416,10.338,0.738,NULL,NULL,0,12697,0
105727,1302,711,1,5.70001,18.5408,-1.4,-2.5,11.856,9.808,9.624,1.741,246450,NULL,0,12698,0
105728,1302,729,1,5.60774,18.3404,4.6,-5.9,11.433,10.878,10.828,0.472,NULL,NULL,0,12699,0
105729,1302,731,1,5.67211,17.892,2.9,-4.6,11.529,10.339,10.232,1.012,NULL,NULL,0,12700,0
105730,1302,753,1,5.64703,18.6613,0.5,-7.1,9.497,9.428,9.422,0.059,245823,NULL,0,12701,0
105731,1302,762,1,5.71107,17.7815,5.1,-2.6,11.209,10.733,10.69,0.405,NULL,NULL,0,12702,0
105732,1302,779,1,5.61674,17.5164,13.1,-9.6,10.772,10.357,10.32,0.353,NULL,NULL,0,12703,0
105733,1302,795,1,5.61621,17.646,6.6,-7.8,10.73,10.525,10.507,0.174,NULL,NULL,0,12704,0
105734,1302,800,1,5.67814,17.5563,1.5,-6.3,11.428,10.596,10.521,0.707,NULL,NULL,0,12705,0
105735,1302,828,1,5.62973,17.6951,2.5,-1.9,9.853,9.756,9.747,0.082,NULL,NULL,0,12706,0
105736,1302,834,1,5.61998,18.5072,7,-7.9,11.576,10.296,10.181,1.088,NULL,NULL,0,12707,0
105737,1302,855,1,5.64282,17.7885,-8.6,-7.6,10.074,9.759,9.731,0.268,NULL,NULL,0,12708,0
105738,1302,861,1,5.60453,18.6047,-3.7,-11,9.429,9.269,9.255,0.136,37014,NULL,0,12709,0
105739,1302,865,1,5.6196,18.0264,3.3,-2.1,10.477,10.187,10.161,0.247,NULL,NULL,0,12710,0
105740,1302,880,1,5.66954,17.5492,6.1,-2.4,11.004,10.537,10.495,0.397,NULL,NULL,0,12711,0
105741,1302,894,1,5.71314,18.0973,-6.7,-13.8,11.443,10.688,10.62,0.642,NULL,NULL,0,12712,0
105742,1302,911,1,5.67045,17.9749,6.8,-6.4,12.032,10.378,10.229,1.406,NULL,NULL,0,12713,0
105743,1302,912,1,5.65564,17.731,-1.4,-7,9.328,8.838,8.794,0.417,37440,NULL,0,12714,0
105744,1302,957,1,5.65682,17.7637,2.5,0.4,10.981,8.883,8.694,1.783,245940,NULL,0,12715,0
105745,1302,989,1,5.61766,18.0845,5.8,-2.1,11.962,10.62,10.499,1.141,NULL,NULL,0,12716,0
105746,1302,995,1,5.72453,17.8481,-5.3,-1.5,10.174,9.823,9.791,0.298,NULL,NULL,0,12717,0
105747,1302,1005,1,5.66416,18.6047,-1.9,-9,11.942,10.472,10.34,1.25,NULL,NULL,0,12718,0
105748,1302,1015,1,5.60396,17.436,8.4,3.1,11.621,11.021,10.967,0.51,NULL,NULL,0,12719,0
105749,1302,1020,1,5.66419,18.6624,-26.4,-45.8,11.591,11.01,10.958,0.494,NULL,NULL,0,12720,0
105750,1302,1021,1,5.62953,17.9809,0.8,-13.7,12.376,10.26,10.07,1.799,NULL,NULL,0,12721,0
105751,1302,1043,1,5.64623,17.7573,3.9,-5.4,10.174,9.738,9.699,0.371,NULL,NULL,0,12722,0
105752,1302,1109,1,5.70662,18.0798,-0.7,-19.4,10.269,9.177,9.079,0.928,246545,NULL,0,12723,0
105753,1302,1111,1,5.69511,17.4648,4.1,-5.1,11.896,9.851,9.667,1.738,NULL,NULL,0,12724,0
105754,1302,1115,1,5.66762,17.6766,-0.1,-6.8,8.803,8.658,8.645,0.123,37541,NULL,0,12725,0
105755,1302,1119,1,5.72449,18.0878,-1.4,-5.9,10.321,9.929,9.894,0.333,246771,NULL,0,12726,0
105757,1302,1147,1,5.67115,17.3684,-1.3,-11.9,9.671,9.455,9.436,0.184,37576,NULL,0,12728,0
105758,1302,1150,1,5.71969,17.4796,1.1,-20.5,10.724,10.321,10.285,0.343,NULL,NULL,0,12729,0
105760,1302,1160,1,5.68338,17.3645,19,-11,11.119,10.384,10.318,0.625,NULL,NULL,0,12731,0
105761,1302,1190,1,5.67527,17.4306,-3.9,14.3,10.376,9.061,8.943,1.118,37619,NULL,0,12732,0
105762,1302,1211,1,5.63946,18.0191,34.2,-0.7,11.03,10.311,10.246,0.611,NULL,NULL,0,12733,0
105763,1302,1232,1,5.7057,18.1997,0.3,-5.9,11.065,10.828,10.807,0.201,NULL,NULL,0,12734,0
105764,1302,1281,1,5.61859,17.3337,9.8,-8.6,10.401,9.006,8.88,1.186,245510,NULL,0,12735,0
105765,1302,1283,1,5.69007,17.4385,2.4,-9.6,10.135,8.925,8.816,1.029,246349,NULL,0,12736,0
105766,1302,1290,1,5.60385,17.3107,-8.5,-29,11.279,10.628,10.569,0.553,NULL,NULL,0,12737,0
105767,1302,1295,1,5.68033,17.3125,11.2,-22.4,9.347,8.15,8.042,1.017,37649,NULL,0,12738,0
105768,1302,1320,1,5.67983,18.1794,1.3,-3.1,10.682,10.466,10.447,0.184,NULL,NULL,0,12739,0
105769,1302,1341,1,5.62164,17.3103,8.8,-14.7,11.696,10.197,10.062,1.274,NULL,NULL,0,12740,0
105771,1303,33,1,5.75647,18.7271,2.5,-17.5,9.91,9.467,9.427,0.377,247180,NULL,0,12742,0
105772,1303,94,1,5.85214,17.8356,58.5,-61.4,8.62,8.124,8.079,0.422,39117,NULL,0,12743,0
105773,1303,118,1,5.75774,18.5975,3.1,-7.2,10.726,10.317,10.28,0.348,NULL,NULL,0,12744,0
105774,1303,141,1,5.74813,18.7379,5.7,-10.7,8.73,8.718,8.717,0.01,38201,NULL,0,12745,0
105775,1303,148,1,5.74306,18.4904,-0.1,-2.4,11.756,10.444,10.326,1.115,NULL,NULL,0,12746,0
105776,1303,161,1,5.76359,18.0051,2.6,-14.8,10.364,10.116,10.094,0.211,NULL,NULL,0,12747,0
105778,1303,215,1,5.84313,18.323,-0.3,-6.7,11.203,10.972,10.951,0.196,NULL,NULL,0,12749,0
105779,1303,227,1,5.74185,18.5942,4.9,-21.5,11.371,10.982,10.947,0.331,NULL,NULL,0,12750,0
105780,1303,262,1,5.79221,17.6193,-3.7,-5.5,10.119,9.779,9.748,0.289,247616,NULL,0,12751,0
105781,1303,265,1,5.74224,18.0865,1.2,-9.6,10.827,10.107,10.042,0.612,246974,NULL,0,12752,0
105783,1303,317,1,5.78864,18.6927,-8.1,-8.1,11.045,10.265,10.195,0.663,NULL,NULL,0,12754,0
105785,1303,333,1,5.8203,17.7413,4.4,-7.8,8.902,8.807,8.798,0.081,38820,NULL,0,12756,0
105786,1303,354,1,5.81987,18.0127,-3.5,-3.5,10.767,10.6,10.585,0.142,NULL,NULL,0,12757,0
105787,1303,359,1,5.8301,18.59,-8.9,-6.7,11.12,9.729,9.604,1.182,NULL,NULL,0,12758,0
105788,1303,375,1,5.83582,17.7214,4.7,-6.5,11.255,10.769,10.725,0.413,NULL,NULL,0,12759,0
105790,1303,380,1,5.83697,18.2783,-3.8,-14.2,11.211,9.934,9.819,1.085,NULL,NULL,0,12761,0
105792,1303,397,1,5.7395,18.527,11.3,2.4,8.817,8.441,8.407,0.32,38143,NULL,0,12763,0
105793,1303,406,1,5.75265,18.4059,2.7,-20.8,11.797,9.536,9.333,1.922,NULL,NULL,0,12764,0
105794,1303,410,1,5.79426,18.6457,-16.9,-7.3,10.674,10.221,10.18,0.385,NULL,NULL,0,12765,0
105795,1303,431,1,5.76219,18.335,1.4,-6.6,9.674,9.551,9.54,0.105,NULL,NULL,0,12766,0
105796,1303,448,1,5.74108,18.5556,9.6,-13.9,12.004,10.477,10.34,1.298,NULL,NULL,0,12767,0
105797,1303,460,1,5.79073,18.7293,12.2,-38.2,9.173,7.9,7.785,1.082,38543,NULL,0,12768,0
105798,1303,501,1,5.86112,18.2941,9.6,-8,10.655,9.515,9.412,0.969,NULL,NULL,0,12769,0
105799,1303,518,1,5.83915,18.558,8.1,-18.8,9.065,8.759,8.731,0.26,38981,NULL,0,12770,0
105800,1303,542,1,5.85171,17.889,-47,-115.4,10.75,9.989,9.921,0.647,NULL,NULL,0,12771,0
105801,1303,544,1,5.80494,18.2344,-3.1,-6.1,10.661,10.664,10.664,-0.003,NULL,NULL,0,12772,0
105802,1303,572,1,5.82141,18.4928,-0.7,-5.1,9.675,9.554,9.543,0.103,NULL,NULL,0,12773,0
105803,1303,580,1,5.78606,18.1477,10.6,-14.5,11.184,10.491,10.429,0.589,NULL,NULL,0,12774,0
105804,1303,618,1,5.75995,17.6075,-5.3,-2.2,11.833,10.336,10.201,1.272,NULL,NULL,0,12775,0
105805,1303,635,1,5.85599,18.0722,3.5,-11.1,10.599,10.336,10.312,0.224,NULL,NULL,0,12776,0
105806,1303,652,1,5.82733,17.7127,3.7,-8.9,11.952,10.584,10.461,1.163,NULL,NULL,0,12777,0
105808,1303,704,1,5.78696,18.2818,0,-4.3,9.755,9.472,9.447,0.241,NULL,NULL,0,12779,0
105809,1303,705,1,5.84647,17.9897,-1.3,-8.7,10.694,10.758,10.764,-0.054,NULL,NULL,0,12780,0
105810,1303,745,1,5.84652,18.4433,-1.6,-2.8,11.727,10.53,10.422,1.017,NULL,NULL,0,12781,0
105811,1303,809,1,5.79435,17.7326,11.7,-21.8,10.099,9.745,9.713,0.301,247650,NULL,0,12782,0
105813,1303,829,1,5.82895,17.5507,17.5,-46.1,10.963,10.182,10.112,0.664,NULL,NULL,0,12784,0
105814,1303,858,1,5.82493,17.5186,1.1,-7.8,8.879,8.861,8.859,0.015,38854,NULL,0,12785,0
105815,1303,870,1,5.74328,18.34,1.5,-5.1,11.296,11.17,11.159,0.107,NULL,NULL,0,12786,0
105816,1303,893,1,5.86295,17.7412,2,-10.1,11.669,10.804,10.726,0.735,NULL,NULL,0,12787,0
105817,1303,901,1,5.79443,17.9548,2.1,-44.1,9.662,9.212,9.172,0.383,NULL,NULL,0,12788,0
105818,1303,903,1,5.81323,18.1361,-1.1,-0.9,11.865,10.737,10.635,0.959,NULL,NULL,0,12789,0
105820,1303,917,1,5.78844,18.2426,9.5,-5.3,10.458,9.139,9.02,1.121,NULL,NULL,0,12791,0
105821,1303,935,1,5.8136,17.4688,6,-15.4,10.08,8.924,8.82,0.983,NULL,NULL,0,12792,0
105822,1303,941,1,5.82483,17.5008,-4,-6.1,11.222,11.014,10.995,0.177,NULL,NULL,0,12793,0
105823,1303,946,1,5.85745,17.1416,1.5,-5.7,10.236,10.059,10.043,0.15,NULL,NULL,0,12794,0
105824,1303,980,1,5.83787,17.4519,2.7,-1.6,11.645,9.808,9.643,1.561,NULL,NULL,0,12795,0
105825,1303,990,1,5.80612,18.5754,-0.7,-2.3,10.091,9.924,9.909,0.142,NULL,NULL,0,12796,0
105826,1303,1001,1,5.8202,17.5846,1.8,-12.3,11.142,10.755,10.72,0.329,NULL,NULL,0,12797,0
105827,1303,1050,1,5.82964,18.2549,71.4,20.5,10.922,10.264,10.205,0.559,NULL,NULL,0,12798,0
105828,1303,1059,1,5.80739,17.7961,50.7,-85.7,11.167,10.395,10.326,0.656,NULL,NULL,0,12799,0
105829,1303,1095,1,5.76866,17.2687,3.1,-4.8,9.777,9.466,9.438,0.264,247362,NULL,0,12800,0
105830,1303,1111,1,5.76368,17.8606,44.2,0.3,10.922,10.129,10.058,0.674,NULL,NULL,0,12801,0
105831,1303,1115,1,5.82887,17.2814,1,-6.9,10.488,10.332,10.318,0.133,NULL,NULL,0,12802,0
105832,1303,1189,1,5.84899,17.7464,1.7,-0.5,12.541,10.281,10.078,1.921,NULL,NULL,0,12803,0
105833,1303,1194,1,5.85361,17.2347,0,-3.6,11.14,11.112,11.109,0.024,NULL,NULL,0,12804,0
105834,1303,1208,1,5.7947,18.6039,0.7,-2.4,10.642,10.533,10.523,0.093,NULL,NULL,0,12805,0
105835,1303,1221,1,5.85527,17.7004,0.6,-20.1,10.999,10.77,10.749,0.195,NULL,NULL,0,12806,0
105836,1303,1230,1,5.80079,16.9594,2.4,-6.2,11.293,9.803,9.669,1.267,NULL,NULL,0,12807,0
105837,1303,1238,1,5.82262,17.2174,6.4,-8.8,11.496,11.095,11.059,0.341,NULL,NULL,0,12808,0
105838,1303,1289,1,5.73855,17.0657,-8.6,-7.8,10.888,10.456,10.417,0.367,NULL,NULL,0,12809,0
105839,1303,1315,1,5.77825,17.193,10.2,-18.9,11.911,10.102,9.939,1.538,NULL,NULL,0,12810,0
105841,1303,1355,1,5.79682,17.9397,-3.8,-5.2,11.24,11.335,11.344,-0.081,NULL,NULL,0,12812,0
105842,1303,1371,1,5.7808,16.8951,6.5,-3.5,12.206,10.43,10.27,1.51,NULL,NULL,0,12813,0
105843,1303,1380,1,5.76649,17.4255,-10.2,-5.3,9.925,9.403,9.356,0.444,NULL,NULL,0,12814,0
105844,1303,1398,1,5.77124,16.9398,5.8,-4.2,11.287,11.198,11.19,0.076,NULL,NULL,0,12815,0
105845,1303,1419,1,5.77419,16.9017,-1,-1.2,10.492,10.176,10.148,0.269,NULL,NULL,0,12816,0
105846,1303,1425,1,5.85167,16.9826,6,-9.1,10.966,10.622,10.591,0.292,NULL,NULL,0,12817,0
105848,1303,1438,1,5.81597,18.2429,-4.6,-1,10.93,10.881,10.877,0.042,NULL,NULL,0,12819,0
105849,1303,1441,1,5.7334,18.1359,1,-5.4,10.824,10.504,10.475,0.272,NULL,NULL,0,12820,0
105850,1303,1459,1,5.77625,16.9709,2.4,-1.8,11.703,10.419,10.303,1.091,NULL,NULL,0,12821,0
105851,1303,1474,1,5.75961,17.0484,-3.5,7.7,10.688,10.259,10.22,0.365,NULL,NULL,0,12822,0
105852,1303,1481,1,5.84623,17.3815,-0.3,-14.2,9.571,9.254,9.225,0.269,NULL,NULL,0,12823,0
105853,1303,1484,1,5.81989,17.6982,0.9,-10,11.145,10.921,10.901,0.19,NULL,NULL,0,12824,0
105854,1303,1491,1,5.74415,17.2198,-1.6,-15,10.821,10.13,10.068,0.587,NULL,NULL,0,12825,0
105855,1303,1511,1,5.77386,17.1202,2.7,-4.8,11.381,10.983,10.947,0.338,NULL,NULL,0,12826,0
105856,1303,1548,1,5.82843,17.0183,-1.2,-4.5,10.955,9.558,9.432,1.187,NULL,NULL,0,12827,0
105857,1303,1570,1,5.85317,17.4729,6,-5.2,11.655,10.422,10.311,1.048,NULL,NULL,0,12828,0
105858,1303,1593,1,5.76047,17.606,-1.3,-4.3,10.247,9.948,9.921,0.254,247248,NULL,0,12829,0
105859,1303,1609,1,5.78479,17.1466,-0.8,-11.1,10.859,10.442,10.404,0.354,NULL,NULL,0,12830,0
105860,1303,1615,1,5.86052,17.4372,-0.9,-2.8,10.841,10.46,10.426,0.324,NULL,NULL,0,12831,0
105861,1303,1661,1,5.8598,16.9623,0.6,-9.7,11.332,10.874,10.833,0.389,NULL,NULL,0,12832,0
105863,1303,1733,1,5.82675,18.6569,-5.5,-7.8,10.775,10.502,10.477,0.232,NULL,NULL,0,12834,0
105864,1303,1739,1,5.80652,16.9678,4.8,-8.5,10.87,9.317,9.177,1.32,247806,NULL,0,12835,0
105865,1303,1767,1,5.82055,17.9441,-13.6,-32.4,11.037,11.067,11.07,-0.025,NULL,NULL,0,12836,0
105866,1303,1795,1,5.83829,17.053,4.8,-8.2,10.756,10.513,10.491,0.207,NULL,NULL,0,12837,0
105867,1303,1868,1,5.85471,17.3351,2.4,-8.8,10.677,9.074,8.93,1.363,248378,NULL,0,12838,0
105868,1304,34,1,5.36836,19.1102,-4.1,-4.5,11.969,10.448,10.311,1.293,NULL,NULL,0,12839,0
105869,1304,81,1,5.42445,19.247,3.3,-2,12.207,10.624,10.482,1.346,NULL,NULL,0,12840,0
105870,1304,87,1,5.38055,18.9693,-5.6,-12.7,11.677,10.863,10.79,0.692,NULL,NULL,0,12841,0
105871,1304,96,1,5.37337,19.0943,3.3,-9.4,11.089,10.742,10.711,0.295,NULL,NULL,0,12842,0
105872,1304,125,1,5.33589,19.25,-1.6,-7,11.15,10.759,10.724,0.332,NULL,NULL,0,12843,0
105873,1304,126,1,5.37941,19.247,-0.1,-6.1,11.237,9.845,9.72,1.183,NULL,NULL,0,12844,0
105874,1304,172,1,5.39403,19.1182,-12.8,-11.5,11.338,10.555,10.485,0.666,NULL,NULL,0,12845,0
105875,1304,173,1,5.43632,18.97,1.7,-4.8,10.702,10.348,10.316,0.301,NULL,NULL,0,12846,0
105876,1304,192,1,5.43175,19.2715,1.8,-5.7,11.503,11.075,11.036,0.364,NULL,NULL,0,12847,0
105877,1304,210,1,5.35863,19.0721,6.9,-42.5,11.871,11.002,10.924,0.739,NULL,NULL,0,12848,0
105878,1304,216,1,5.46461,19.0563,12.8,5.4,11.521,11.258,11.234,0.224,NULL,NULL,0,12849,0
105879,1304,242,1,5.42217,18.9783,2.6,3.8,12.078,10.278,10.116,1.53,NULL,NULL,0,12850,0
105880,1304,255,1,5.38901,19.2925,-8.7,11.9,11.421,11.065,11.033,0.303,NULL,NULL,0,12851,0
105881,1304,268,1,5.35805,19.301,8.1,-14.5,11.889,10.388,10.253,1.276,NULL,NULL,0,12852,0
105882,1304,274,1,5.43767,19.0538,15.9,10.5,12.21,10.566,10.418,1.397,NULL,NULL,0,12853,0
105883,1304,296,1,5.43432,19.1356,10,-17,8.973,8.619,8.587,0.301,35510,NULL,0,12854,0
105885,1304,373,1,5.45519,19.3814,10.3,5.5,11.885,10.843,10.749,0.886,NULL,NULL,0,12856,0
105886,1304,438,1,5.4024,19.0261,-0.1,-6.9,10.216,10.066,10.053,0.127,243254,NULL,0,12857,0
105887,1304,439,1,5.40106,19.3379,5,-3.9,10.601,9.223,9.099,1.171,243239,NULL,0,12858,0
105888,1304,456,1,5.42622,19.3409,2.3,-12.5,9.72,9.285,9.246,0.37,35437,NULL,0,12859,0
105889,1304,462,1,5.39177,19.3445,-10.3,-15.5,11.721,11.158,11.107,0.479,NULL,NULL,0,12860,0
105890,1304,471,1,5.41625,19.1928,68.5,9.1,10.668,10.011,9.952,0.558,NULL,NULL,0,12861,0
105891,1304,484,1,5.43849,18.9056,-8,3.8,10.539,10.007,9.959,0.452,NULL,NULL,0,12862,0
105892,1304,507,1,5.41362,19.1737,2.1,7.1,11.758,10.041,9.886,1.459,NULL,NULL,0,12863,0
105893,1304,538,1,5.40282,19.0038,-4,-5.2,9.284,9.159,9.148,0.106,35256,NULL,0,12864,0
105894,1304,557,1,5.33369,19.3678,-2.2,-19.3,11.207,10.436,10.367,0.655,NULL,NULL,0,12865,0
105897,1304,585,1,5.36177,18.9044,-3.1,-4.1,10.458,10.127,10.097,0.281,242893,NULL,0,12868,0
105899,1304,602,1,5.4501,18.8781,0.4,-8.8,11.512,10.919,10.866,0.504,NULL,NULL,0,12870,0
105900,1304,622,1,5.40375,18.8728,-1.3,-2.7,11.804,11.284,11.237,0.442,NULL,NULL,0,12871,0
105901,1304,644,1,5.37684,18.8594,15.8,-17.4,10.379,9.81,9.759,0.484,NULL,NULL,0,12872,0
105902,1304,668,1,5.3977,18.8355,-3.3,-5.4,11.567,11.129,11.09,0.372,NULL,NULL,0,12873,0
105903,1304,718,1,5.35417,18.7904,9.9,-10.8,10.83,10.163,10.103,0.567,NULL,NULL,0,12874,0
105905,1304,793,1,5.37367,20.0584,7.1,-17.7,9.963,9.595,9.562,0.313,242980,NULL,0,12876,0
105906,1304,797,1,5.34176,19.4576,-6.7,-17.1,12.005,10.959,10.865,0.889,NULL,NULL,0,12877,0
